plate,well,component_no,component,ot2_label,vol
P6,C3,component1,3,mgso4_x_7_h2o,2
P6,F3,component2,3,mgso4_x_7_h2o,2
P6,D4,component1,3,mgso4_x_7_h2o,2
P6,E4,component2,3,mgso4_x_7_h2o,2
P6,F4,component1,3,mgso4_x_7_h2o,2
P6,G4,component2,3,mgso4_x_7_h2o,2
P6,D5,component3,3,mgso4_x_7_h2o,2
P6,E5,component2,3,mgso4_x_7_h2o,2
P6,F5,component1,3,mgso4_x_7_h2o,2
P6,C6,component1,3,mgso4_x_7_h2o,2
P6,D6,component2,3,mgso4_x_7_h2o,2
P6,E6,component1,3,mgso4_x_7_h2o,2
P6,B7,component2,3,mgso4_x_7_h2o,2
P6,D7,component2,3,mgso4_x_7_h2o,2
P6,G7,component2,3,mgso4_x_7_h2o,2
P6,B8,component1,3,mgso4_x_7_h2o,2
P6,D8,component1,3,mgso4_x_7_h2o,2
P6,G8,component2,3,mgso4_x_7_h2o,2
P6,E9,component1,3,mgso4_x_7_h2o,2
P6,F9,component2,3,mgso4_x_7_h2o,2
P6,G9,component1,3,mgso4_x_7_h2o,2
P6,H9,component2,3,mgso4_x_7_h2o,2
P6,E10,component3,3,mgso4_x_7_h2o,2
P6,F10,component2,3,mgso4_x_7_h2o,2
P6,G10,component1,3,mgso4_x_7_h2o,2
P6,D11,component1,3,mgso4_x_7_h2o,2
P6,E11,component2,3,mgso4_x_7_h2o,2
P6,F11,component1,3,mgso4_x_7_h2o,2
P6,C12,component2,3,mgso4_x_7_h2o,2
P6,E12,component2,3,mgso4_x_7_h2o,2
P6,D1,component2,4,nacl,2
P6,E1,component2,4,nacl,2
P6,F1,component1,4,nacl,2
P6,B2,component3,4,nacl,2
P6,D2,component1,4,nacl,2
P6,F2,component3,4,nacl,2
P6,B3,component2,4,nacl,2
P6,F3,component3,4,nacl,2
P6,H3,component2,4,nacl,2
P6,B4,component2,4,nacl,2
P6,D4,component2,4,nacl,2
P6,F4,component2,4,nacl,2
P6,H4,component1,4,nacl,2
P6,A5,component2,4,nacl,2
P6,B5,component1,4,nacl,2
P6,A6,component2,4,nacl,2
P6,E6,component2,4,nacl,2
P6,F6,component2,4,nacl,2
P6,G6,component1,4,nacl,2
P6,C7,component3,4,nacl,2
P6,E7,component1,4,nacl,2
P6,G7,component3,4,nacl,2
P6,C8,component2,4,nacl,2
P6,G8,component3,4,nacl,2
P6,A9,component2,4,nacl,2
P6,C9,component2,4,nacl,2
P6,E9,component2,4,nacl,2
P6,G9,component2,4,nacl,2
P6,A10,component1,4,nacl,2
P6,B10,component2,4,nacl,2
P6,C10,component1,4,nacl,2
P6,B11,component2,4,nacl,2
P6,F11,component2,4,nacl,2
P6,G11,component2,4,nacl,2
P6,H11,component1,4,nacl,2
P6,D12,component3,4,nacl,2
P6,B1,component2,5,l_asparagine,2
P6,G1,component2,5,l_asparagine,2
P6,G2,component2,5,l_asparagine,2
P6,B3,component3,5,l_asparagine,2
P6,C3,component2,5,l_asparagine,2
P6,D3,component2,5,l_asparagine,2
P6,E3,component1,5,l_asparagine,2
P6,A4,component3,5,l_asparagine,2
P6,B4,component3,5,l_asparagine,2
P6,C4,component1,5,l_asparagine,2
P6,E4,component3,5,l_asparagine,2
P6,F4,component3,5,l_asparagine,2
P6,H4,component2,5,l_asparagine,2
P6,B5,component2,5,l_asparagine,2
P6,E5,component3,5,l_asparagine,2
P6,G5,component2,5,l_asparagine,2
P6,C6,component2,5,l_asparagine,2
P6,H6,component2,5,l_asparagine,2
P6,H7,component2,5,l_asparagine,2
P6,C8,component3,5,l_asparagine,2
P6,D8,component2,5,l_asparagine,2
P6,E8,component2,5,l_asparagine,2
P6,F8,component1,5,l_asparagine,2
P6,B9,component3,5,l_asparagine,2
P6,C9,component3,5,l_asparagine,2
P6,D9,component1,5,l_asparagine,2
P6,F9,component3,5,l_asparagine,2
P6,G9,component3,5,l_asparagine,2
P6,A10,component2,5,l_asparagine,2
P6,C10,component2,5,l_asparagine,2
P6,F10,component3,5,l_asparagine,2
P6,H10,component2,5,l_asparagine,2
P6,D11,component2,5,l_asparagine,2
P6,A12,component2,5,l_asparagine,2
P6,A1,component1,6,glycerol,4
P6,C1,component3,6,glycerol,4
P6,D1,component3,6,glycerol,4
P6,F1,component2,6,glycerol,4
P6,G1,component3,6,glycerol,4
P6,C2,component3,6,glycerol,4
P6,E2,component2,6,glycerol,4
P6,G2,component3,6,glycerol,4
P6,A3,component2,6,glycerol,4
P6,C3,component3,6,glycerol,4
P6,E3,component2,6,glycerol,4
P6,A5,component3,6,glycerol,4
P6,B5,component3,6,glycerol,4
P6,C5,component2,6,glycerol,4
P6,H5,component3,6,glycerol,4
P6,A6,component3,6,glycerol,4
P6,B6,component1,6,glycerol,4
P6,D6,component3,6,glycerol,4
P6,E6,component3,6,glycerol,4
P6,G6,component2,6,glycerol,4
P6,H6,component3,6,glycerol,4
P6,D7,component3,6,glycerol,4
P6,F7,component2,6,glycerol,4
P6,H7,component3,6,glycerol,4
P6,B8,component2,6,glycerol,4
P6,D8,component3,6,glycerol,4
P6,F8,component2,6,glycerol,4
P6,B10,component3,6,glycerol,4
P6,C10,component3,6,glycerol,4
P6,D10,component2,6,glycerol,4
P6,A11,component3,6,glycerol,4
P6,B11,component3,6,glycerol,4
P6,C11,component1,6,glycerol,4
P6,E11,component3,6,glycerol,4
P6,F11,component3,6,glycerol,4
P6,H11,component2,6,glycerol,4
P6,A12,component3,6,glycerol,4
P6,E12,component3,6,glycerol,4
P6,A1,component4,7,yeast_extract,2
P6,B1,component4,7,yeast_extract,2
P6,C1,component4,7,yeast_extract,2
P6,D1,component4,7,yeast_extract,2
P6,D3,component4,7,yeast_extract,2
P6,E3,component4,7,yeast_extract,2
P6,F3,component4,7,yeast_extract,2
P6,G3,component4,7,yeast_extract,2
P6,H3,component4,7,yeast_extract,2
P6,A4,component4,7,yeast_extract,2
P6,B4,component4,7,yeast_extract,2
P6,C4,component4,7,yeast_extract,2
P6,D4,component4,7,yeast_extract,2
P6,E4,component4,7,yeast_extract,2
P6,F4,component4,7,yeast_extract,2
P6,G4,component4,7,yeast_extract,2
P6,H4,component4,7,yeast_extract,2
P6,A5,component4,7,yeast_extract,2
P6,B5,component4,7,yeast_extract,2
P6,A8,component4,7,yeast_extract,2
P6,B8,component4,7,yeast_extract,2
P6,C8,component4,7,yeast_extract,2
P6,D8,component4,7,yeast_extract,2
P6,E8,component4,7,yeast_extract,2
P6,F8,component4,7,yeast_extract,2
P6,G8,component4,7,yeast_extract,2
P6,H8,component4,7,yeast_extract,2
P6,A9,component4,7,yeast_extract,2
P6,B9,component4,7,yeast_extract,2
P6,C9,component4,7,yeast_extract,2
P6,D9,component4,7,yeast_extract,2
P6,E9,component4,7,yeast_extract,2
P6,F9,component4,7,yeast_extract,2
P6,G9,component4,7,yeast_extract,2
P6,H9,component4,7,yeast_extract,2
P6,A10,component4,7,yeast_extract,2
P6,B10,component4,7,yeast_extract,2
P6,C10,component4,7,yeast_extract,2
P6,D10,component4,7,yeast_extract,2
P6,E10,component4,7,yeast_extract,2
P6,F10,component4,7,yeast_extract,2
P6,E1,component4,8,beef_extract,2
P6,F1,component4,8,beef_extract,2
P6,G1,component4,8,beef_extract,2
P6,D3,component5,8,beef_extract,2
P6,E3,component5,8,beef_extract,2
P6,F3,component5,8,beef_extract,2
P6,C5,component4,8,beef_extract,2
P6,D5,component4,8,beef_extract,2
P6,E5,component4,8,beef_extract,2
P6,F5,component4,8,beef_extract,2
P6,G5,component4,8,beef_extract,2
P6,H5,component4,8,beef_extract,2
P6,A6,component4,8,beef_extract,2
P6,B6,component4,8,beef_extract,2
P6,C6,component4,8,beef_extract,2
P6,D6,component4,8,beef_extract,2
P6,E6,component4,8,beef_extract,2
P6,A8,component5,8,beef_extract,2
P6,B8,component5,8,beef_extract,2
P6,C8,component5,8,beef_extract,2
P6,D8,component5,8,beef_extract,2
P6,E8,component5,8,beef_extract,2
P6,F8,component5,8,beef_extract,2
P6,G8,component5,8,beef_extract,2
P6,H8,component5,8,beef_extract,2
P6,A9,component5,8,beef_extract,2
P6,B9,component5,8,beef_extract,2
P6,C9,component5,8,beef_extract,2
P6,G10,component4,8,beef_extract,2
P6,H10,component4,8,beef_extract,2
P6,A11,component4,8,beef_extract,2
P6,B11,component4,8,beef_extract,2
P6,C11,component4,8,beef_extract,2
P6,D11,component4,8,beef_extract,2
P6,E11,component4,8,beef_extract,2
P6,F11,component4,8,beef_extract,2
P6,G11,component4,8,beef_extract,2
P6,H11,component4,8,beef_extract,2
P6,A12,component4,8,beef_extract,2
P6,H1,component4,9,n_z_amine,2
P6,A2,component4,9,n_z_amine,2
P6,B2,component4,9,n_z_amine,2
P6,C2,component4,9,n_z_amine,2
P6,G3,component5,9,n_z_amine,2
P6,H3,component5,9,n_z_amine,2
P6,A4,component5,9,n_z_amine,2
P6,B4,component5,9,n_z_amine,2
P6,C5,component5,9,n_z_amine,2
P6,D5,component5,9,n_z_amine,2
P6,E5,component5,9,n_z_amine,2
P6,F6,component4,9,n_z_amine,2
P6,G6,component4,9,n_z_amine,2
P6,H6,component4,9,n_z_amine,2
P6,A7,component4,9,n_z_amine,2
P6,B7,component4,9,n_z_amine,2
P6,C7,component4,9,n_z_amine,2
P6,D7,component4,9,n_z_amine,2
P6,A8,component6,9,n_z_amine,2
P6,B8,component6,9,n_z_amine,2
P6,C8,component6,9,n_z_amine,2
P6,D8,component6,9,n_z_amine,2
P6,D9,component5,9,n_z_amine,2
P6,E9,component5,9,n_z_amine,2
P6,F9,component5,9,n_z_amine,2
P6,G9,component5,9,n_z_amine,2
P6,H9,component5,9,n_z_amine,2
P6,A10,component5,9,n_z_amine,2
P6,B10,component5,9,n_z_amine,2
P6,C10,component5,9,n_z_amine,2
P6,G10,component5,9,n_z_amine,2
P6,H10,component5,9,n_z_amine,2
P6,A11,component5,9,n_z_amine,2
P6,B11,component5,9,n_z_amine,2
P6,C11,component5,9,n_z_amine,2
P6,D11,component5,9,n_z_amine,2
P6,E11,component5,9,n_z_amine,2
P6,F11,component5,9,n_z_amine,2
P6,B12,component4,9,n_z_amine,2
P6,C12,component4,9,n_z_amine,2
P6,D12,component4,9,n_z_amine,2
P6,E12,component4,9,n_z_amine,2
P7,A1,component1,1,glucose,2
P7,C1,component1,1,glucose,2
P7,E1,component1,1,glucose,2
P7,B2,component1,1,glucose,2
P7,F2,component1,1,glucose,2
P7,H2,component1,1,glucose,2
P7,B3,component1,1,glucose,2
P7,D3,component1,1,glucose,2
P7,E3,component1,1,glucose,2
P7,A4,component1,1,glucose,2
P7,E4,component1,1,glucose,2
P7,G4,component1,1,glucose,2
P7,A5,component1,1,glucose,2
P7,B5,component1,1,glucose,2
P7,D5,component1,1,glucose,2
P7,H5,component1,1,glucose,2
P7,B6,component1,1,glucose,2
P7,D6,component1,1,glucose,2
P7,F6,component1,1,glucose,2
P7,C7,component1,1,glucose,2
P7,G7,component1,1,glucose,2
P7,A8,component1,1,glucose,2
P7,C8,component1,1,glucose,2
P7,E8,component1,1,glucose,2
P7,F8,component1,1,glucose,2
P7,B9,component1,1,glucose,2
P7,F9,component1,1,glucose,2
P7,H9,component1,1,glucose,2
P7,B10,component1,1,glucose,2
P7,C10,component1,1,glucose,2
P7,E10,component1,1,glucose,2
P7,A11,component1,1,glucose,2
P7,C11,component1,1,glucose,2
P7,E11,component1,1,glucose,2
P7,G11,component1,1,glucose,2
P7,D12,component1,1,glucose,2
P7,D2,component4,10,peptone,2
P7,E2,component4,10,peptone,2
P7,F2,component4,10,peptone,2
P7,G2,component4,10,peptone,2
P7,C4,component5,10,peptone,2
P7,D4,component5,10,peptone,2
P7,E4,component5,10,peptone,2
P7,F4,component5,10,peptone,2
P7,F5,component5,10,peptone,2
P7,G5,component5,10,peptone,2
P7,H5,component5,10,peptone,2
P7,A6,component5,10,peptone,2
P7,F6,component5,10,peptone,2
P7,G6,component5,10,peptone,2
P7,H6,component5,10,peptone,2
P7,E7,component4,10,peptone,2
P7,F7,component4,10,peptone,2
P7,G7,component4,10,peptone,2
P7,H7,component4,10,peptone,2
P7,E8,component6,10,peptone,2
P7,F8,component6,10,peptone,2
P7,G8,component6,10,peptone,2
P7,D9,component6,10,peptone,2
P7,E9,component6,10,peptone,2
P7,F9,component6,10,peptone,2
P7,G9,component6,10,peptone,2
P7,C10,component5,10,peptone,2
P7,D10,component5,10,peptone,2
P7,E10,component5,10,peptone,2
P7,F10,component5,10,peptone,2
P7,G10,component6,10,peptone,2
P7,H10,component6,10,peptone,2
P7,A11,component6,10,peptone,2
P7,B11,component6,10,peptone,2
P7,G11,component5,10,peptone,2
P7,H11,component5,10,peptone,2
P7,A12,component5,10,peptone,2
P7,B12,component5,10,peptone,2
P7,C12,component5,10,peptone,2
P7,D12,component5,10,peptone,2
P7,E12,component5,10,peptone,2
P7,H2,component4,11,malt_extract,2
P7,A3,component4,11,malt_extract,2
P7,B3,component4,11,malt_extract,2
P7,C3,component4,11,malt_extract,2
P7,G4,component5,11,malt_extract,2
P7,H4,component5,11,malt_extract,2
P7,A5,component5,11,malt_extract,2
P7,B6,component5,11,malt_extract,2
P7,C6,component5,11,malt_extract,2
P7,D6,component5,11,malt_extract,2
P7,E6,component5,11,malt_extract,2
P7,A7,component5,11,malt_extract,2
P7,B7,component5,11,malt_extract,2
P7,C7,component5,11,malt_extract,2
P7,D7,component5,11,malt_extract,2
P7,E7,component5,11,malt_extract,2
P7,F7,component5,11,malt_extract,2
P7,G7,component5,11,malt_extract,2
P7,H7,component5,11,malt_extract,2
P7,H8,component6,11,malt_extract,2
P7,A9,component6,11,malt_extract,2
P7,B9,component6,11,malt_extract,2
P7,C9,component6,11,malt_extract,2
P7,H9,component6,11,malt_extract,2
P7,A10,component6,11,malt_extract,2
P7,B10,component6,11,malt_extract,2
P7,C10,component6,11,malt_extract,2
P7,D10,component6,11,malt_extract,2
P7,E10,component6,11,malt_extract,2
P7,F10,component6,11,malt_extract,2
P7,C11,component6,11,malt_extract,2
P7,D11,component6,11,malt_extract,2
P7,E11,component6,11,malt_extract,2
P7,F11,component6,11,malt_extract,2
P7,G11,component6,11,malt_extract,2
P7,H11,component6,11,malt_extract,2
P7,A12,component6,11,malt_extract,2
P7,B12,component6,11,malt_extract,2
P7,C12,component6,11,malt_extract,2
P7,D12,component6,11,malt_extract,2
P7,E12,component6,11,malt_extract,2
P7,A1,component2,2,k2hpo4,2
P7,G1,component1,2,k2hpo4,2
P7,H1,component1,2,k2hpo4,2
P7,A2,component1,2,k2hpo4,2
P7,B2,component2,2,k2hpo4,2
P7,C2,component1,2,k2hpo4,2
P7,E3,component2,2,k2hpo4,2
P7,F3,component1,2,k2hpo4,2
P7,H3,component1,2,k2hpo4,2
P7,A4,component2,2,k2hpo4,2
P7,B4,component1,2,k2hpo4,2
P7,C5,component1,2,k2hpo4,2
P7,D5,component2,2,k2hpo4,2
P7,E5,component1,2,k2hpo4,2
P7,G5,component1,2,k2hpo4,2
P7,A6,component1,2,k2hpo4,2
P7,B6,component2,2,k2hpo4,2
P7,H6,component1,2,k2hpo4,2
P7,A7,component1,2,k2hpo4,2
P7,B7,component1,2,k2hpo4,2
P7,C7,component2,2,k2hpo4,2
P7,D7,component1,2,k2hpo4,2
P7,F8,component2,2,k2hpo4,2
P7,G8,component1,2,k2hpo4,2
P7,A9,component1,2,k2hpo4,2
P7,B9,component2,2,k2hpo4,2
P7,C9,component1,2,k2hpo4,2
P7,D10,component1,2,k2hpo4,2
P7,E10,component2,2,k2hpo4,2
P7,F10,component1,2,k2hpo4,2
P7,H10,component1,2,k2hpo4,2
P7,B11,component1,2,k2hpo4,2
P7,C11,component2,2,k2hpo4,2
P7,A12,component1,2,k2hpo4,2
P7,B12,component1,2,k2hpo4,2
P7,C12,component1,2,k2hpo4,2
P7,D12,component2,2,k2hpo4,2
P7,E12,component1,2,k2hpo4,2
P7,B1,component1,3,mgso4_x_7_h2o,2
P7,D1,component1,3,mgso4_x_7_h2o,2
P7,G1,component2,3,mgso4_x_7_h2o,2
P7,E2,component1,3,mgso4_x_7_h2o,2
P7,F2,component2,3,mgso4_x_7_h2o,2
P7,G2,component1,3,mgso4_x_7_h2o,2
P7,H2,component2,3,mgso4_x_7_h2o,2
P7,E3,component3,3,mgso4_x_7_h2o,2
P7,F3,component2,3,mgso4_x_7_h2o,2
P7,G3,component1,3,mgso4_x_7_h2o,2
P7,D4,component1,3,mgso4_x_7_h2o,2
P7,E4,component2,3,mgso4_x_7_h2o,2
P7,F4,component1,3,mgso4_x_7_h2o,2
P7,C5,component2,3,mgso4_x_7_h2o,2
P7,E5,component2,3,mgso4_x_7_h2o,2
P7,H5,component2,3,mgso4_x_7_h2o,2
P7,C6,component1,3,mgso4_x_7_h2o,2
P7,E6,component1,3,mgso4_x_7_h2o,2
P7,H6,component2,3,mgso4_x_7_h2o,2
P7,F7,component1,3,mgso4_x_7_h2o,2
P7,G7,component2,3,mgso4_x_7_h2o,2
P7,H7,component1,3,mgso4_x_7_h2o,2
P7,A8,component2,3,mgso4_x_7_h2o,2
P7,F8,component3,3,mgso4_x_7_h2o,2
P7,G8,component2,3,mgso4_x_7_h2o,2
P7,H8,component1,3,mgso4_x_7_h2o,2
P7,E9,component1,3,mgso4_x_7_h2o,2
P7,F9,component2,3,mgso4_x_7_h2o,2
P7,G9,component1,3,mgso4_x_7_h2o,2
P7,D10,component2,3,mgso4_x_7_h2o,2
P7,F10,component2,3,mgso4_x_7_h2o,2
P7,A11,component2,3,mgso4_x_7_h2o,2
P7,D11,component1,3,mgso4_x_7_h2o,2
P7,F11,component1,3,mgso4_x_7_h2o,2
P7,A12,component2,3,mgso4_x_7_h2o,2
P7,C1,component2,4,nacl,2
P7,G1,component3,4,nacl,2
P7,A2,component2,4,nacl,2
P7,C2,component2,4,nacl,2
P7,E2,component2,4,nacl,2
P7,G2,component2,4,nacl,2
P7,A3,component1,4,nacl,2
P7,B3,component2,4,nacl,2
P7,C3,component1,4,nacl,2
P7,B4,component2,4,nacl,2
P7,F4,component2,4,nacl,2
P7,G4,component2,4,nacl,2
P7,H4,component1,4,nacl,2
P7,D5,component3,4,nacl,2
P7,F5,component1,4,nacl,2
P7,H5,component3,4,nacl,2
P7,D6,component2,4,nacl,2
P7,H6,component3,4,nacl,2
P7,B7,component2,4,nacl,2
P7,D7,component2,4,nacl,2
P7,F7,component2,4,nacl,2
P7,H7,component2,4,nacl,2
P7,B8,component1,4,nacl,2
P7,C8,component2,4,nacl,2
P7,D8,component1,4,nacl,2
P7,C9,component2,4,nacl,2
P7,G9,component2,4,nacl,2
P7,H9,component2,4,nacl,2
P7,A10,component1,4,nacl,2
P7,E10,component3,4,nacl,2
P7,G10,component1,4,nacl,2
P7,A11,component3,4,nacl,2
P7,E11,component2,4,nacl,2
P7,A12,component3,4,nacl,2
P7,C12,component2,4,nacl,2
P7,E12,component2,4,nacl,2
P7,C1,component3,5,l_asparagine,2
P7,D1,component2,5,l_asparagine,2
P7,E1,component2,5,l_asparagine,2
P7,F1,component1,5,l_asparagine,2
P7,B2,component3,5,l_asparagine,2
P7,C2,component3,5,l_asparagine,2
P7,D2,component1,5,l_asparagine,2
P7,F2,component3,5,l_asparagine,2
P7,G2,component3,5,l_asparagine,2
P7,A3,component2,5,l_asparagine,2
P7,C3,component2,5,l_asparagine,2
P7,F3,component3,5,l_asparagine,2
P7,H3,component2,5,l_asparagine,2
P7,D4,component2,5,l_asparagine,2
P7,A5,component2,5,l_asparagine,2
P7,A6,component2,5,l_asparagine,2
P7,D6,component3,5,l_asparagine,2
P7,E6,component2,5,l_asparagine,2
P7,F6,component2,5,l_asparagine,2
P7,G6,component1,5,l_asparagine,2
P7,C7,component3,5,l_asparagine,2
P7,D7,component3,5,l_asparagine,2
P7,E7,component1,5,l_asparagine,2
P7,G7,component3,5,l_asparagine,2
P7,H7,component3,5,l_asparagine,2
P7,B8,component2,5,l_asparagine,2
P7,D8,component2,5,l_asparagine,2
P7,G8,component3,5,l_asparagine,2
P7,A9,component2,5,l_asparagine,2
P7,E9,component2,5,l_asparagine,2
P7,B10,component2,5,l_asparagine,2
P7,B11,component2,5,l_asparagine,2
P7,E11,component3,5,l_asparagine,2
P7,F11,component2,5,l_asparagine,2
P7,G11,component2,5,l_asparagine,2
P7,H11,component1,5,l_asparagine,2
P7,D12,component3,5,l_asparagine,2
P7,E12,component3,5,l_asparagine,2
P7,B1,component2,6,glycerol,4
P7,D1,component3,6,glycerol,4
P7,F1,component2,6,glycerol,4
P7,B3,component3,6,glycerol,4
P7,C3,component3,6,glycerol,4
P7,D3,component2,6,glycerol,4
P7,A4,component3,6,glycerol,4
P7,B4,component3,6,glycerol,4
P7,C4,component1,6,glycerol,4
P7,E4,component3,6,glycerol,4
P7,F4,component3,6,glycerol,4
P7,H4,component2,6,glycerol,4
P7,A5,component3,6,glycerol,4
P7,E5,component3,6,glycerol,4
P7,G5,component2,6,glycerol,4
P7,A6,component3,6,glycerol,4
P7,C6,component2,6,glycerol,4
P7,E6,component3,6,glycerol,4
P7,G6,component2,6,glycerol,4
P7,C8,component3,6,glycerol,4
P7,D8,component3,6,glycerol,4
P7,E8,component2,6,glycerol,4
P7,B9,component3,6,glycerol,4
P7,C9,component3,6,glycerol,4
P7,D9,component1,6,glycerol,4
P7,F9,component3,6,glycerol,4
P7,G9,component3,6,glycerol,4
P7,A10,component2,6,glycerol,4
P7,B10,component3,6,glycerol,4
P7,F10,component3,6,glycerol,4
P7,H10,component2,6,glycerol,4
P7,B11,component3,6,glycerol,4
P7,D11,component2,6,glycerol,4
P7,F11,component3,6,glycerol,4
P7,H11,component2,6,glycerol,4
P7,A1,component4,7,yeast_extract,2
P7,B1,component4,7,yeast_extract,2
P7,C1,component4,7,yeast_extract,2
P7,D1,component4,7,yeast_extract,2
P7,D3,component4,7,yeast_extract,2
P7,E3,component4,7,yeast_extract,2
P7,F3,component4,7,yeast_extract,2
P7,G3,component4,7,yeast_extract,2
P7,H3,component4,7,yeast_extract,2
P7,A4,component4,7,yeast_extract,2
P7,B4,component4,7,yeast_extract,2
P7,C4,component4,7,yeast_extract,2
P7,D4,component4,7,yeast_extract,2
P7,E4,component4,7,yeast_extract,2
P7,F4,component4,7,yeast_extract,2
P7,G4,component4,7,yeast_extract,2
P7,H4,component4,7,yeast_extract,2
P7,A5,component4,7,yeast_extract,2
P7,A8,component4,7,yeast_extract,2
P7,B8,component4,7,yeast_extract,2
P7,C8,component4,7,yeast_extract,2
P7,D8,component4,7,yeast_extract,2
P7,E8,component4,7,yeast_extract,2
P7,F8,component4,7,yeast_extract,2
P7,G8,component4,7,yeast_extract,2
P7,H8,component4,7,yeast_extract,2
P7,A9,component4,7,yeast_extract,2
P7,B9,component4,7,yeast_extract,2
P7,C9,component4,7,yeast_extract,2
P7,D9,component4,7,yeast_extract,2
P7,E9,component4,7,yeast_extract,2
P7,F9,component4,7,yeast_extract,2
P7,G9,component4,7,yeast_extract,2
P7,H9,component4,7,yeast_extract,2
P7,A10,component4,7,yeast_extract,2
P7,B10,component4,7,yeast_extract,2
P7,C10,component4,7,yeast_extract,2
P7,D10,component4,7,yeast_extract,2
P7,E10,component4,7,yeast_extract,2
P7,F10,component4,7,yeast_extract,2
P7,E1,component4,8,beef_extract,2
P7,F1,component4,8,beef_extract,2
P7,G1,component4,8,beef_extract,2
P7,D3,component5,8,beef_extract,2
P7,E3,component5,8,beef_extract,2
P7,F3,component5,8,beef_extract,2
P7,B5,component4,8,beef_extract,2
P7,C5,component4,8,beef_extract,2
P7,D5,component4,8,beef_extract,2
P7,E5,component4,8,beef_extract,2
P7,F5,component4,8,beef_extract,2
P7,G5,component4,8,beef_extract,2
P7,H5,component4,8,beef_extract,2
P7,A6,component4,8,beef_extract,2
P7,B6,component4,8,beef_extract,2
P7,C6,component4,8,beef_extract,2
P7,D6,component4,8,beef_extract,2
P7,E6,component4,8,beef_extract,2
P7,A8,component5,8,beef_extract,2
P7,B8,component5,8,beef_extract,2
P7,C8,component5,8,beef_extract,2
P7,D8,component5,8,beef_extract,2
P7,E8,component5,8,beef_extract,2
P7,F8,component5,8,beef_extract,2
P7,G8,component5,8,beef_extract,2
P7,H8,component5,8,beef_extract,2
P7,A9,component5,8,beef_extract,2
P7,B9,component5,8,beef_extract,2
P7,C9,component5,8,beef_extract,2
P7,G10,component4,8,beef_extract,2
P7,H10,component4,8,beef_extract,2
P7,A11,component4,8,beef_extract,2
P7,B11,component4,8,beef_extract,2
P7,C11,component4,8,beef_extract,2
P7,D11,component4,8,beef_extract,2
P7,E11,component4,8,beef_extract,2
P7,F11,component4,8,beef_extract,2
P7,G11,component4,8,beef_extract,2
P7,H11,component4,8,beef_extract,2
P7,A12,component4,8,beef_extract,2
P7,H1,component4,9,n_z_amine,2
P7,A2,component4,9,n_z_amine,2
P7,B2,component4,9,n_z_amine,2
P7,C2,component4,9,n_z_amine,2
P7,G3,component5,9,n_z_amine,2
P7,H3,component5,9,n_z_amine,2
P7,A4,component5,9,n_z_amine,2
P7,B4,component5,9,n_z_amine,2
P7,B5,component5,9,n_z_amine,2
P7,C5,component5,9,n_z_amine,2
P7,D5,component5,9,n_z_amine,2
P7,E5,component5,9,n_z_amine,2
P7,F6,component4,9,n_z_amine,2
P7,G6,component4,9,n_z_amine,2
P7,H6,component4,9,n_z_amine,2
P7,A7,component4,9,n_z_amine,2
P7,B7,component4,9,n_z_amine,2
P7,C7,component4,9,n_z_amine,2
P7,D7,component4,9,n_z_amine,2
P7,A8,component6,9,n_z_amine,2
P7,B8,component6,9,n_z_amine,2
P7,C8,component6,9,n_z_amine,2
P7,D8,component6,9,n_z_amine,2
P7,D9,component5,9,n_z_amine,2
P7,E9,component5,9,n_z_amine,2
P7,F9,component5,9,n_z_amine,2
P7,G9,component5,9,n_z_amine,2
P7,H9,component5,9,n_z_amine,2
P7,A10,component5,9,n_z_amine,2
P7,B10,component5,9,n_z_amine,2
P7,G10,component5,9,n_z_amine,2
P7,H10,component5,9,n_z_amine,2
P7,A11,component5,9,n_z_amine,2
P7,B11,component5,9,n_z_amine,2
P7,C11,component5,9,n_z_amine,2
P7,D11,component5,9,n_z_amine,2
P7,E11,component5,9,n_z_amine,2
P7,F11,component5,9,n_z_amine,2
P7,B12,component4,9,n_z_amine,2
P7,C12,component4,9,n_z_amine,2
P7,D12,component4,9,n_z_amine,2
P7,E12,component4,9,n_z_amine,2
P8,A1,component1,1,glucose,2
P8,C1,component1,1,glucose,2
P8,E1,component1,1,glucose,2
P8,F1,component1,1,glucose,2
P8,B2,component1,1,glucose,2
P8,F2,component1,1,glucose,2
P8,H2,component1,1,glucose,2
P8,B3,component1,1,glucose,2
P8,C3,component1,1,glucose,2
P8,E3,component1,1,glucose,2
P8,A4,component1,1,glucose,2
P8,C4,component1,1,glucose,2
P8,E4,component1,1,glucose,2
P8,G4,component1,1,glucose,2
P8,D5,component1,1,glucose,2
P8,H5,component1,1,glucose,2
P8,B6,component1,1,glucose,2
P8,D6,component1,1,glucose,2
P8,F6,component1,1,glucose,2
P8,G6,component1,1,glucose,2
P8,C7,component1,1,glucose,2
P8,G7,component1,1,glucose,2
P8,A8,component1,1,glucose,2
P8,C8,component1,1,glucose,2
P8,D8,component1,1,glucose,2
P8,F8,component1,1,glucose,2
P8,B9,component1,1,glucose,2
P8,D9,component1,1,glucose,2
P8,F9,component1,1,glucose,2
P8,H9,component1,1,glucose,2
P8,E10,component1,1,glucose,2
P8,A11,component1,1,glucose,2
P8,C11,component1,1,glucose,2
P8,E11,component1,1,glucose,2
P8,G11,component1,1,glucose,2
P8,H11,component1,1,glucose,2
P8,D12,component1,1,glucose,2
P8,D2,component4,10,peptone,2
P8,E2,component4,10,peptone,2
